,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,militarydefenseblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,politicalregionalblocs
198,/Event/332303009/332181546/332489911,332489911,AS,LB,C20,2015-11-10T13:38:00,2015-11-11T11:01:00,C15,332303009,eng,State-controlled,nna-leb.gov.lb,ChatGPT,,,Muslim,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Ara,AL
199,/Event/332303009/332181546/332484481,332484481,,,,2015-11-10T13:38:00,2015-11-11T11:06:00,,332303009,deu,,eurotopics.net,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
200,/Event/332303009/332181546/332501140,332501140,,,,2015-11-10T13:38:00,2015-11-11T11:44:00,,332303009,eng,,breakingnews.ie,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
201,/Event/332303009/332181546/332541951,332541951,,,,2015-11-10T13:38:00,2015-11-11T12:16:00,,332303009,eng,,abc.net.au,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
202,/Event/332303009/332181546/332526896,332526896,,,,2015-11-10T13:38:00,2015-11-11T12:21:00,,332303009,deu,,rp-online.de,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
203,/Event/332303009/332181546/332505252,332505252,,,,2015-11-10T13:38:00,2015-11-11T12:22:00,,332303009,eng,,radioaustralia.net.au,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
204,/Event/332303009/332181546/332596939,332596939,AU,AU,C4,2015-11-10T13:38:00,2015-11-11T18:33:00,C2,332303009,eng,Right-wing-conservative,skynews.com.au,ChatGPT,,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Eng,PIF
205,/Event/332303009/332181546/333003742,333003742,EU,SL,C13,2015-11-10T13:38:00,2015-11-13T11:52:00,C2,332303009,eng,Public broadcaster,rtvslo.si,ChatGPT,EU,NATO,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
206,/Event/332303009/332182781,332182781,EU,AT,C5,2015-11-10T11:32:00,2015-11-10T14:01:00,C2,332303009,deu,Government-owned,wienerzeitung.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
207,/Event/332303009/332182781/332373948,332373948,EU,AT,C5,2015-11-10T14:01:00,2015-11-10T22:02:00,C2,332303009,deu,Conservative,tt.com,ChatGPT,EU,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Ger,
208,/Event/332303009/332182781/332979172,332979172,,,,2015-11-10T14:01:00,2015-11-13T08:40:00,,332303009,deu,,ndz.de,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
209,/Event/332303009/332182781/332978252,332978252,,,,2015-11-10T14:01:00,2015-11-13T09:32:00,,332303009,deu,,landeszeitung.de,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
210,/Event/332303009/332183874,332183874,EU,UK,C4,2015-11-10T11:32:00,2015-11-10T14:05:00,C2,332303009,eng,Center-left,dailymail.co.uk,ChatGPT,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
211,/Event/332303009/332183874/332249032,332249032,AS,QA,C19,2015-11-10T14:05:00,2015-11-10T14:48:00,C9,332303009,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,,,Muslim,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,AL
212,/Event/332303009/332183874/332288655,332288655,AS,IR,C20,2015-11-10T14:05:00,2015-11-10T18:53:00,C5,332303009,eng,,iran-daily.com,,,,Muslim,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
213,/Event/332303009/332183874/332288655/332333295,332333295,,USA,C4,2015-11-10T18:53:00,2015-11-10T21:14:00,C2,332303009,eng,,latimes.com,,NAFTA,NATO,Christian,138.0,78.0,162.0,146.0,58.0,41.0,40.0,129.0,81.0,14.0,102.0,43.0,158.0,165.0,58.0,130.0,122.0,59.0,Eng,
214,/Event/332303009/332183874/332288655/333098707,333098707,EU,FR,C14,2015-11-10T18:53:00,2015-11-13T18:26:00,C2,332303009,fra,,boursorama.com,,EU,NATO,Christian,138.0,78.0,162.0,146.0,58.0,41.0,40.0,129.0,81.0,14.0,102.0,43.0,158.0,165.0,58.0,130.0,122.0,59.0,Fre,
215,/Event/332303009/332183874/332348950,332348950,,,,2015-11-10T14:05:00,2015-11-10T19:52:00,,332303009,eng,,smnweekly.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
216,/Event/332303009/332183874/332348941,332348941,,,,2015-11-10T14:05:00,2015-11-10T19:54:00,,332303009,eng,,brecorder.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
217,/Event/332303009/332183874/332492131,332492131,,,,2015-11-10T14:05:00,2015-11-11T08:27:00,,332303009,eng,,nysepost.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
218,/Event/332303009/332183874/332492123,332492123,,,,2015-11-10T14:05:00,2015-11-11T09:27:00,,332303009,eng,,blouinnews.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
219,/Event/332303009/332183874/332515875,332515875,,,,2015-11-10T14:05:00,2015-11-11T13:27:00,,332303009,eng,,upi.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
220,/Event/332303009/332183874/332527299,332527299,EU,ES,C14,2015-11-10T14:05:00,2015-11-11T14:00:00,C2,332303009,spa,,europapress.es,,EU,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Spa,
221,/Event/332303009/332183874/332543783,332543783,,USA,C4,2015-11-10T14:05:00,2015-11-11T15:10:00,C2,332303009,eng,Center-right,wsj.com,ChatGPT,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
222,/Event/332303009/332183874/332668823,332668823,EU,ES,C14,2015-11-10T14:05:00,2015-11-11T16:26:00,C2,332303009,spa,,lne.es,,EU,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Spa,
223,/Event/332303009/332183874/332589014,332589014,,USA,C4,2015-11-10T14:05:00,2015-11-11T18:04:00,C2,332303009,eng,,voanews.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
224,/Event/332303009/332183874/332724631,332724631,,USA,C4,2015-11-10T14:05:00,2015-11-12T06:43:00,C2,332303009,eng,Center-left,nytimes.com,ChatGPT,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
225,/Event/332303009/332183874/332701807,332701807,,USA,C4,2015-11-10T14:05:00,2015-11-12T07:38:00,C2,332303009,eng,,sfgate.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
226,/Event/332303009/332183874/332702513,332702513,,,,2015-11-10T14:05:00,2015-11-12T07:47:00,,332303009,eng,,12newsnow.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
227,/Event/332303009/332183874/332706042,332706042,,CA,C4,2015-11-10T14:05:00,2015-11-12T07:54:00,C2,332303009,eng,Center,ctvnews.ca,ChatGPT,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
228,/Event/332303009/332183874/332706686,332706686,,,,2015-11-10T14:05:00,2015-11-12T08:11:00,,332303009,eng,,neurope.eu,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
229,/Event/332303009/332183874/332748137,332748137,,,,2015-11-10T14:05:00,2015-11-12T11:21:00,,332303009,eng,,realclearworld.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
230,/Event/332303009/332183874/332924866,332924866,EU,MT,C14,2015-11-10T14:05:00,2015-11-13T03:51:00,C2,332303009,eng,,independent.com.mt,,EU,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
231,/Event/332303009/332183874/333021332,333021332,,,,2015-11-10T14:05:00,2015-11-13T13:19:00,,332303009,spa,,elfinanciero.com.mx,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
232,/Event/332303009/332183874/333021332/333107259,333107259,,,,2015-11-13T13:19:00,2015-11-13T20:12:00,,332303009,spa,,aztecanoticias.com.mx,,,,,,,,,,,,,,,,,,,,,,,,
233,/Event/332303009/332303004,332303004,EU,DE,C5,2015-11-10T11:32:00,2015-11-10T14:32:00,C2,332303009,deu,,welt.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
234,/Event/332303009/332303004/332570949,332570949,,USA,C4,2015-11-10T14:32:00,2015-11-11T00:00:00,C2,332303009,eng,,bostonherald.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
235,/Event/332303009/332303004/332574134,332574134,,USA,C4,2015-11-10T14:32:00,2015-11-11T17:32:00,C2,332303009,eng,,chicagotribune.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
236,/Event/332303009/332303004/332869125,332869125,,USA,C4,2015-11-10T14:32:00,2015-11-12T19:51:00,C2,332303009,eng,,abcnews.go.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
237,/Event/332303009/332303004/332922332,332922332,,,,2015-11-10T14:32:00,2015-11-13T03:40:00,,332303009,deu,,n-tv.de,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
238,/Event/332303009/332303004/332980912,332980912,EU,DE,C5,2015-11-10T14:32:00,2015-11-13T09:38:00,C2,332303009,deu,,fnp.de,,EU,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Ger,
239,/Event/332303009/332303028,332303028,,,,2015-11-10T11:32:00,2015-11-10T14:32:00,,332303009,deu,,stuttgarter-nachrichten.de,,,,,,,,,,,,,,,,,,,,,,,,
240,/Event/332303009/332222283,332222283,AU,NZ,C4,2015-11-10T11:32:00,2015-11-10T15:31:00,C2,332303009,eng,Center-right,nzherald.co.nz,ChatGPT,,,Irreligion,,,,,,,,,,,,,,,,,,,Eng,PIF
241,/Event/332303009/332222283/332552579,332552579,,USA,C4,2015-11-10T15:31:00,2015-11-11T15:34:00,C2,332303009,eng,,mysanantonio.com,,NAFTA,NATO,Christian,22.0,18.0,21.0,6.0,25.0,79.0,75.0,7.0,30.0,33.0,23.0,58.0,11.0,11.0,22.0,32.0,2.0,49.0,Eng,
242,/Event/332303009/332222283/332573514,332573514,,,,2015-11-10T15:31:00,2015-11-11T17:44:00,,332303009,eng,,neurope.eu,,,,,22.0,18.0,21.0,6.0,25.0,79.0,75.0,7.0,30.0,33.0,23.0,58.0,11.0,11.0,22.0,32.0,2.0,49.0,,
243,/Event/332303009/332222283/332873559,332873559,AU,NZ,C4,2015-11-10T15:31:00,2015-11-12T21:43:00,C2,332303009,eng,Center-right,nzherald.co.nz,ChatGPT,,,Irreligion,22.0,18.0,21.0,6.0,25.0,79.0,75.0,7.0,30.0,33.0,23.0,58.0,11.0,11.0,22.0,32.0,2.0,49.0,Eng,PIF
244,/Event/332303009/332303000,332303000,EU,DE,C5,2015-11-10T11:32:00,2015-11-10T15:32:00,C2,332303009,deu,,neues-deutschland.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
245,/Event/332303009/332303000/332548133,332548133,,CA,C4,2015-11-10T15:32:00,2015-11-11T10:43:00,C2,332303009,eng,Center,ctvnews.ca,ChatGPT,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
246,/Event/332303009/332303000/332622402,332622402,,CA,C4,2015-11-10T15:32:00,2015-11-11T10:43:00,C2,332303009,eng,Center,ctvnews.ca,ChatGPT,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
247,/Event/332303009/332303000/332551333,332551333,,USA,C4,2015-11-10T15:32:00,2015-11-11T15:40:00,C2,332303009,eng,,daytondailynews.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
248,/Event/332303009/332303000/332551322,332551322,,USA,C4,2015-11-10T15:32:00,2015-11-11T16:01:00,C2,332303009,eng,,abcnews.go.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
249,/Event/332303009/332303000/332551317,332551317,,,,2015-11-10T15:32:00,2015-11-11T16:11:00,,332303009,eng,,neurope.eu,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
250,/Event/332303009/332303000/332559634,332559634,,CA,C4,2015-11-10T15:32:00,2015-11-11T16:32:00,C2,332303009,eng,Center-right,theglobeandmail.com,ChatGPT,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
251,/Event/332303009/332303000/332622972,332622972,,CA,C4,2015-11-10T15:32:00,2015-11-11T22:18:00,C2,332303009,eng,,cbc.ca,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
252,/Event/332303009/332303000/332635353,332635353,AS,IN,C18,2015-11-10T15:32:00,2015-11-11T23:06:00,C17,332303009,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,,,Hindu,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
253,/Event/332303009/332303000/332660870,332660870,,USA,C4,2015-11-10T15:32:00,2015-11-11T23:45:00,C2,332303009,eng,,stltoday.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
254,/Event/332303009/332303000/332644767,332644767,,USA,C4,2015-11-10T15:32:00,2015-11-12T00:49:00,C2,332303009,eng,,csmonitor.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
255,/Event/332303009/332303000/332678797,332678797,,USA,C4,2015-11-10T15:32:00,2015-11-12T02:04:00,C2,332303009,eng,,pressherald.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
256,/Event/332303009/332303000/332678796,332678796,,USA,C4,2015-11-10T15:32:00,2015-11-12T03:04:00,C2,332303009,eng,,timesunion.com,,NAFTA,NATO,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,Eng,
257,/Event/332303009/332303000/332714680,332714680,,,,2015-11-10T15:32:00,2015-11-12T04:00:00,,332303009,eng,,recordpub.com,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
258,/Event/332303009/332303000/332710378,332710378,,,,2015-11-10T15:32:00,2015-11-12T04:33:00,,332303009,eng,,tuscaloosanews.com,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
259,/Event/332303009/332303000/333002324,333002324,,,,2015-11-10T15:32:00,2015-11-13T11:37:00,,332303009,eng,,neurope.eu,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
260,/Event/332303009/332303000/333002324/333006841,333006841,,PA,C19,2015-11-13T11:37:00,2015-11-13T11:56:00,C4,332303009,spa,Center,telemetro.com,ChatGPT,,,Christian,,,,,,,,,,,,,,,,,,,Spa,
261,/Event/332303009/332303000/333002324/333049263,333049263,,,,2015-11-13T11:37:00,2015-11-13T15:17:00,,332303009,spa,,aztecanoticias.com.mx,,,,,,,,,,,,,,,,,,,,,,,,
262,/Event/332303009/332303000/333350936,333350936,EU,MT,C14,2015-11-10T15:32:00,2015-11-15T03:17:00,C2,332303009,eng,,independent.com.mt,,EU,,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
263,/Event/332303009/332348918,332348918,EU,UK,C4,2015-11-10T11:32:00,2015-11-10T15:49:00,C2,332303009,eng,,reuters.com,,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
264,/Event/332303009/332348918/332791341,332791341,,USA,C4,2015-11-10T15:49:00,2015-11-12T14:48:00,C2,332303009,eng,,sacbee.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
265,/Event/332303009/332348918/332950332,332950332,,,,2015-11-10T15:49:00,2015-11-12T14:48:00,,332303009,eng,,cbs12.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
266,/Event/332303009/332348918/332839111,332839111,,USA,C4,2015-11-10T15:49:00,2015-11-12T16:38:00,C2,332303009,eng,,chron.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
267,/Event/332303009/332348918/332826197,332826197,,USA,C4,2015-11-10T15:49:00,2015-11-12T17:19:00,C2,332303009,eng,,hosted.ap.org,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
268,/Event/332303009/332348918/332850835,332850835,,USA,C4,2015-11-10T15:49:00,2015-11-12T19:18:00,C2,332303009,eng,,abcnews.go.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
269,/Event/332303009/332348918/332864956,332864956,,USA,C4,2015-11-10T15:49:00,2015-11-12T20:20:00,C2,332303009,eng,,abcnews.go.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
270,/Event/332303009/332226040,332226040,EU,DE,C5,2015-11-10T11:32:00,2015-11-10T15:56:00,C2,332303009,deu,,stuttgarter-zeitung.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
271,/Event/332303009/332247264,332247264,,USA,C4,2015-11-10T11:32:00,2015-11-10T16:37:00,C2,332303009,eng,,voanews.com,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
272,/Event/332303009/332247264/332777823,332777823,,,,2015-11-10T16:37:00,2015-11-12T14:08:00,,332303009,eng,,neurope.eu,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
273,/Event/332303009/332247264/333018094,333018094,,,,2015-11-10T16:37:00,2015-11-13T12:15:00,,332303009,eng,,news.yahoo.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
274,/Event/332303009/332247264/333018024,333018024,AS,PK,C20,2015-11-10T16:37:00,2015-11-13T13:01:00,C5,332303009,eng,,tribune.com.pk,,,,Muslim,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
275,/Event/332303009/332247264/333090387,333090387,EU,UK,C4,2015-11-10T16:37:00,2015-11-13T18:24:00,C2,332303009,eng,,christiantoday.com,,,NATO,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,Eng,
276,/Event/332303009/332348942,332348942,EU,UK,C4,2015-11-10T11:32:00,2015-11-10T16:49:00,C2,332303009,eng,,bbc.com,,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
277,/Event/332303009/332348942/332524059,332524059,,USA,C4,2015-11-10T16:49:00,2015-11-11T12:08:00,C2,332303009,eng,Center-left,nbcnews.com,ChatGPT,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
278,/Event/332303009/332348942/333032698,333032698,AS,IN,C18,2015-11-10T16:49:00,2015-11-13T08:28:00,C17,332303009,eng,,deccanherald.com,,,,Hindu,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
279,/Event/332303009/332348942/333036297,333036297,EU,FR,C14,2015-11-10T16:49:00,2015-11-13T13:11:00,C2,332303009,fra,Public broadcaster,france24.com,ChatGPT,EU,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Fre,
280,/Event/332303009/332348942/333061831,333061831,,SV,C13,2015-11-10T16:49:00,2015-11-13T16:16:00,C17,332303009,spa,Center-left,diariocolatino.com,ChatGPT,,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Spa,
281,/Event/332303009/332348942/333091853,333091853,,USA,C4,2015-11-10T16:49:00,2015-11-13T17:07:00,C2,332303009,eng,,globalpost.com,,NAFTA,NATO,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,
282,/Event/332303009/332348942/333086198,333086198,,,,2015-11-10T16:49:00,2015-11-13T18:14:00,,332303009,spa,,noticias.lainformacion.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
283,/Event/332303009/332348942/333099562,333099562,,,,2015-11-10T16:49:00,2015-11-13T19:32:00,,332303009,eng,,eubusiness.com,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
284,/Event/332303009/332348942/333120216,333120216,,,,2015-11-10T16:49:00,2015-11-13T21:09:00,,332303009,spa,,elpais.com.co,,,,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
285,/Event/332303009/332348942/333158106,333158106,AS,JP,C1,2015-11-10T16:49:00,2015-11-13T21:55:00,C3,332303009,eng,,japantoday.com,,,,Irreligion,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,
286,/Event/332303009/332348942/333182797,333182797,SA,PY,C13,2015-11-10T16:49:00,2015-11-14T05:00:00,C20,332303009,spa,Center-right,lanacion.com.py,ChatGPT,SATB,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Spa,
287,/Event/332303009/332275760,332275760,EU,IE,C4,2015-11-10T11:32:00,2015-11-10T18:16:00,C2,332303009,eng,,independent.ie,,EU,,Christian,,,,,,,,,,,,,,,,,,,Eng,
288,/Event/332303009/332280448,332280448,,,,2015-11-10T11:32:00,2015-11-10T18:28:00,,332303009,deu,,zeit.de,,,,,,,,,,,,,,,,,,,,,,,,
