,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,militarydefenseblocs,religions,politicalregionalblocs,economicblocs
402,/Event/912406270/913137541/914038687,914038687,AS,SG,C18,2018-07-26T09:41:00,2018-07-27T13:58:00,C2,912406270,eng,Center,channelnewsasia.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Buddhist,,ASEAN
403,/Event/912406270/913137541/914046647,914046647,AS,IN,C18,2018-07-26T09:41:00,2018-07-27T14:09:00,C17,912406270,eng,,thehindu.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
404,/Event/912406270/913137541/914052363,914052363,,,,2018-07-26T09:41:00,2018-07-27T14:18:00,,912406270,eng,,moneycontrol.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
405,/Event/912406270/913137541/914064295,914064295,AS,AE,C19,2018-07-26T09:41:00,2018-07-27T14:36:00,C9,912406270,eng,,gulftoday.ae,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
406,/Event/912406270/913137541/914065914,914065914,,,,2018-07-26T09:41:00,2018-07-27T14:39:00,,912406270,eng,,yahoo.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
407,/Event/912406270/913137541/914071495,914071495,EU,FR,C14,2018-07-26T09:41:00,2018-07-27T14:48:00,C2,912406270,eng,Public broadcaster,france24.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Fre,NATO,Christian,,EU
408,/Event/912406270/913137541/914088911,914088911,AS,AE,C19,2018-07-26T09:41:00,2018-07-27T15:17:00,C9,912406270,eng,,gulfnews.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
409,/Event/912406270/913137541/914105772,914105772,,,,2018-07-26T09:41:00,2018-07-27T15:44:00,,912406270,eng,,yahoo.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
410,/Event/912406270/913137541/914115031,914115031,AS,IN,C18,2018-07-26T09:41:00,2018-07-27T15:59:00,C17,912406270,eng,,business-standard.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
411,/Event/912406270/913137541/914126738,914126738,,,,2018-07-26T09:41:00,2018-07-27T16:17:00,,912406270,eng,,asianage.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
412,/Event/912406270/913137541/914135227,914135227,AS,IN,C18,2018-07-26T09:41:00,2018-07-27T16:33:00,C17,912406270,eng,,hindustantimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
413,/Event/912406270/913137541/914157140,914157140,,,,2018-07-26T09:41:00,2018-07-27T17:13:00,,912406270,eng,,dnaindia.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
414,/Event/912406270/913137541/914275659,914275659,AS,SG,C18,2018-07-26T09:41:00,2018-07-27T21:12:00,C2,912406270,eng,Center-right,straitstimes.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Buddhist,,ASEAN
415,/Event/912406270/913137541/914406053,914406053,AS,IN,C18,2018-07-26T09:41:00,2018-07-28T00:44:00,C17,912406270,eng,,thehindu.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
416,/Event/912406270/913137541/914364887,914364887,AU,AU,C4,2018-07-26T09:41:00,2018-07-28T01:17:00,C2,912406270,eng,,brisbanetimes.com.au,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,PIF,
417,/Event/912406270/913137541/914375896,914375896,,,,2018-07-26T09:41:00,2018-07-28T01:53:00,,912406270,eng,,dnaindia.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
418,/Event/912406270/913137541/914424107,914424107,,,,2018-07-26T09:41:00,2018-07-28T04:41:00,,912406270,eng,,indiatoday.in,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
419,/Event/912406270/913137541/914483905,914483905,,,,2018-07-26T09:41:00,2018-07-28T07:41:00,,912406270,eng,,southafricatoday.net,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
420,/Event/912406270/913137541/914585551,914585551,AS,AE,C19,2018-07-26T09:41:00,2018-07-28T12:13:00,C9,912406270,eng,,gulfnews.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
421,/Event/912406270/913137541/914663574,914663574,AS,IN,C18,2018-07-26T09:41:00,2018-07-28T15:30:00,C17,912406270,eng,,hindustantimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
422,/Event/912406270/913137541/912795695,912795695,,,,2018-07-26T09:41:00,2018-07-29T02:37:00,,912406270,eng,,yahoo.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
423,/Event/912406270/913137541/912810524,912810524,AU,AU,C4,2018-07-26T09:41:00,2018-07-29T06:04:00,C2,912406270,eng,,au.news.yahoo.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,PIF,
424,/Event/912406270/913142858,913142858,EU,UK,C4,2018-07-25T10:36:00,2018-07-26T09:49:00,C2,912406270,eng,,bbc.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
425,/Event/912406270/913142858/911998602,911998602,,,,2018-07-26T09:49:00,2018-07-26T10:10:00,,912406270,eng,,foreignpolicy.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
426,/Event/912406270/913142858/913267710,913267710,EU,UK,C4,2018-07-26T09:49:00,2018-07-26T12:43:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
427,/Event/912406270/913142858/913255450,913255450,,,,2018-07-26T09:49:00,2018-07-26T12:45:00,,912406270,eng,,inside.news,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
428,/Event/912406270/913142858/913272324,913272324,AS,LK,C17,2018-07-26T09:49:00,2018-07-26T13:10:00,C18,912406270,eng,Center,adaderana.lk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Buddhist,,
429,/Event/912406270/913142858/913316895,913316895,AS,IN,C18,2018-07-26T09:49:00,2018-07-26T14:17:00,C17,912406270,eng,,firstpost.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
430,/Event/912406270/913142858/913359029,913359029,,,,2018-07-26T09:49:00,2018-07-26T15:18:00,,912406270,eng,,axios.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
431,/Event/912406270/913142858/913373995,913373995,,USA,C4,2018-07-26T09:49:00,2018-07-26T15:39:00,C2,912406270,eng,,wmcactionnews5.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
432,/Event/912406270/913142858/913378885,913378885,,USA,C4,2018-07-26T09:49:00,2018-07-26T15:47:00,C2,912406270,eng,Center-left,foxnews.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
433,/Event/912406270/913142858/913382145,913382145,AS,IN,C18,2018-07-26T09:49:00,2018-07-26T15:52:00,C17,912406270,eng,,firstpost.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
434,/Event/912406270/913142858/913383564,913383564,AS,IN,C18,2018-07-26T09:49:00,2018-07-26T15:54:00,C17,912406270,eng,,hindustantimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
435,/Event/912406270/913142858/913393882,913393882,,USA,C4,2018-07-26T09:49:00,2018-07-26T16:10:00,C2,912406270,eng,,spokesman.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
436,/Event/912406270/913142858/913419258,913419258,EU,UK,C4,2018-07-26T09:49:00,2018-07-26T16:23:00,C2,912406270,eng,Center,independent.co.uk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
437,/Event/912406270/913142858/913456188,913456188,EU,UK,C4,2018-07-26T09:49:00,2018-07-26T17:41:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
438,/Event/912406270/913142858/913474208,913474208,,,,2018-07-26T09:49:00,2018-07-26T18:17:00,,912406270,eng,,ummid.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
439,/Event/912406270/913142858/913503361,913503361,AS,IN,C18,2018-07-26T09:49:00,2018-07-26T19:11:00,C17,912406270,eng,Pro-business,thehindubusinessline.com,https:en.wikipedia.orgwikiBusiness_Line,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
440,/Event/912406270/913142858/913570021,913570021,,,,2018-07-26T09:49:00,2018-07-26T21:17:00,,912406270,eng,,radionz.co.nz,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
441,/Event/912406270/913142858/913572963,913572963,AU,AU,C4,2018-07-26T09:49:00,2018-07-26T21:23:00,C2,912406270,eng,,stockandland.com.au,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,PIF,
442,/Event/912406270/913142858/913591720,913591720,,USA,C4,2018-07-26T09:49:00,2018-07-26T22:05:00,C2,912406270,eng,,sfgate.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
443,/Event/912406270/913142858/913594640,913594640,,USA,C4,2018-07-26T09:49:00,2018-07-26T22:12:00,C2,912406270,eng,,startribune.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
444,/Event/912406270/913142858/913800668,913800668,,CA,C4,2018-07-26T09:49:00,2018-07-27T07:05:00,C2,912406270,eng,,cbc.ca,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
445,/Event/912406270/913142858/913915840,913915840,,,,2018-07-26T09:49:00,2018-07-27T08:50:00,,912406270,eng,,theatlantic.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
446,/Event/912406270/913142858/913963186,913963186,EU,UK,C4,2018-07-26T09:49:00,2018-07-27T11:48:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
447,/Event/912406270/913142858/914006744,914006744,EU,UK,C4,2018-07-26T09:49:00,2018-07-27T12:19:00,C2,912406270,eng,,bbc.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
448,/Event/912406270/913142858/914108481,914108481,,,,2018-07-26T09:49:00,2018-07-27T15:48:00,,912406270,eng,,parstoday.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
449,/Event/912406270/913142858/914173170,914173170,EU,UK,C4,2018-07-26T09:49:00,2018-07-27T17:44:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
450,/Event/912406270/913142858/914213443,914213443,EU,UK,C4,2018-07-26T09:49:00,2018-07-27T18:17:00,C2,912406270,eng,,bbc.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
451,/Event/912406270/913142858/914382477,914382477,EU,IE,C4,2018-07-26T09:49:00,2018-07-28T02:14:00,C2,912406270,eng,,independent.ie,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,,EU
452,/Event/912406270/913142858/914412589,914412589,EU,IE,C4,2018-07-26T09:49:00,2018-07-28T04:08:00,C2,912406270,eng,,irishtimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,,EU
453,/Event/912406270/913142858/914678084,914678084,,USA,C4,2018-07-26T09:49:00,2018-07-28T16:07:00,C2,912406270,eng,,edition.cnn.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
454,/Event/912406270/913142858/914721009,914721009,AS,IN,C18,2018-07-26T09:49:00,2018-07-28T18:08:00,C17,912406270,eng,,economictimes.indiatimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
455,/Event/912406270/913142858/914874417,914874417,AS,PK,C20,2018-07-26T09:49:00,2018-07-29T03:06:00,C5,912406270,eng,,pakobserver.net,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Muslim,,
456,/Event/912406270/913142858/914910558,914910558,EU,UK,C4,2018-07-26T09:49:00,2018-07-29T05:00:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
457,/Event/912406270/913174345,913174345,EU,UK,C4,2018-07-25T10:36:00,2018-07-26T10:34:00,C2,912406270,eng,Center-left,thesun.co.uk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
458,/Event/912406270/913174345/913247578,913247578,AS,IN,C18,2018-07-26T10:34:00,2018-07-26T12:29:00,C17,912406270,eng,,financialexpress.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
459,/Event/912406270/913174345/913257931,913257931,EU,UK,C4,2018-07-26T10:34:00,2018-07-26T12:48:00,C2,912406270,eng,,birminghammail.co.uk,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
460,/Event/912406270/913174345/913267586,913267586,,,,2018-07-26T10:34:00,2018-07-26T13:04:00,,912406270,eng,,app.com.pk,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
461,/Event/912406270/913174345/913300449,913300449,AS,IN,C18,2018-07-26T10:34:00,2018-07-26T13:52:00,C17,912406270,eng,,hindustantimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
462,/Event/912406270/913174345/913325721,913325721,,,,2018-07-26T10:34:00,2018-07-26T14:27:00,,912406270,eng,,debka.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
463,/Event/912406270/913174345/913751081,913751081,AS,IN,C18,2018-07-26T10:34:00,2018-07-27T05:16:00,C17,912406270,eng,,firstpost.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
464,/Event/912406270/913174345/914036330,914036330,,,,2018-07-26T10:34:00,2018-07-27T13:54:00,,912406270,eng,,southasiandaily.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
465,/Event/912406270/913174345/914436110,914436110,,,,2018-07-26T10:34:00,2018-07-28T05:22:00,,912406270,eng,,ifpnews.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
466,/Event/912406270/913174345/914750231,914750231,AS,QA,C19,2018-07-26T10:34:00,2018-07-28T19:37:00,C9,912406270,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
467,/Event/912406270/913191294,913191294,EU,UK,C4,2018-07-25T10:36:00,2018-07-26T11:07:00,C2,912406270,eng,Center-left,thesun.co.uk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,
468,/Event/912406270/913191294/913192372,913192372,AS,PK,C20,2018-07-26T11:07:00,2018-07-26T11:09:00,C5,912406270,eng,Center,pakistantoday.com.pk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Muslim,,
469,/Event/912406270/913191294/913229591,913229591,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T12:08:00,C17,912406270,eng,,news18.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
470,/Event/912406270/913191294/913237158,913237158,,,,2018-07-26T11:07:00,2018-07-26T12:19:00,,912406270,eng,,asianage.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
471,/Event/912406270/913191294/913238383,913238383,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T12:21:00,C17,912406270,eng,,deccanchronicle.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
472,/Event/912406270/913191294/913242179,913242179,AS,PK,C20,2018-07-26T11:07:00,2018-07-26T12:24:00,C5,912406270,eng,,tribune.com.pk,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Muslim,,
473,/Event/912406270/913191294/913243948,913243948,,USA,C4,2018-07-26T11:07:00,2018-07-26T12:28:00,C2,912406270,eng,,chicagotribune.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
474,/Event/912406270/913191294/913253227,913253227,AS,LK,C17,2018-07-26T11:07:00,2018-07-26T12:41:00,C18,912406270,eng,Center-Progressive,dailymirror.lk,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Buddhist,,
475,/Event/912406270/913191294/913254906,913254906,,,,2018-07-26T11:07:00,2018-07-26T12:44:00,,912406270,eng,,newsone.tv,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,,,
476,/Event/912406270/913191294/913254906/913560386,913560386,AS,AE,C19,2018-07-26T12:44:00,2018-07-26T20:59:00,C9,912406270,eng,,gulftoday.ae,,,,,,,,,,,,,,,,,,,,Ara,,Muslim,AL,
477,/Event/912406270/913191294/913259852,913259852,EU,DE,C5,2018-07-26T11:07:00,2018-07-26T12:44:00,C2,912406270,eng,,dw.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ger,NATO,Christian,,EU
478,/Event/912406270/913191294/913259715,913259715,AS,LK,C17,2018-07-26T11:07:00,2018-07-26T12:51:00,C18,912406270,eng,,thesundayleader.lk,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Buddhist,,
479,/Event/912406270/913191294/913259913,913259913,AU,AU,C4,2018-07-26T11:07:00,2018-07-26T12:52:00,C2,912406270,eng,,stockandland.com.au,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,,Christian,PIF,
480,/Event/912406270/913191294/913268299,913268299,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T13:04:00,C17,912406270,eng,Independent,pragativadi.com,https:en.wikipedia.orgwikiPragativadi,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
481,/Event/912406270/913191294/913273771,913273771,,USA,C4,2018-07-26T11:07:00,2018-07-26T13:13:00,C2,912406270,eng,Center-left,washingtonpost.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Eng,NATO,Christian,,NAFTA
482,/Event/912406270/913191294/913280262,913280262,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T13:23:00,C17,912406270,eng,,business-standard.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
483,/Event/912406270/913191294/913289589,913289589,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T13:36:00,C17,912406270,eng,,rediff.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
484,/Event/912406270/913191294/913293848,913293848,AS,IN,C18,2018-07-26T11:07:00,2018-07-26T13:42:00,C17,912406270,eng,,economictimes.indiatimes.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,,Hindu,,
485,/Event/912406270/913191294/913296920,913296920,AS,AE,C19,2018-07-26T11:07:00,2018-07-26T13:47:00,C9,912406270,eng,,gulfnews.com,,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
486,/Event/912406270/913191294/913298526,913298526,AS,QA,C19,2018-07-26T11:07:00,2018-07-26T13:50:00,C9,912406270,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,Ara,,Muslim,AL,
487,/Event/912406270/913191294/913298526/913315186,913315186,,,,2018-07-26T13:50:00,2018-07-26T14:14:00,,912406270,eng,,indiatimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
