,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,linguisticblocs,politicalregionalblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,militarydefenseblocs
172,/Event/324024451/324043113/325898329,325898329,,,,2015-10-20T10:47:00,2015-10-24T22:30:00,,324024451,eng,,sta.si,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
173,/Event/324024451/324043113/325903978,325903978,SA,BR,C14,2015-10-20T10:47:00,2015-10-24T23:12:00,C19,324024451,por,,folhavitoria.com.br,,Por,,Christian,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,SATB,
174,/Event/324024451/324043113/325966292,325966292,,,,2015-10-20T10:47:00,2015-10-25T06:30:00,,324024451,por,,noticias.uol.com.br,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
175,/Event/324024451/324043113/325985084,325985084,,,,2015-10-20T10:47:00,2015-10-25T06:40:00,,324024451,por,,sapo.pt,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
176,/Event/324024451/324043113/325968985,325968985,,,,2015-10-20T10:47:00,2015-10-25T06:53:00,,324024451,por,,ultimoinstante.com.br,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
177,/Event/324024451/324093208,324093208,SA,VE,C12,2015-10-20T10:18:00,2015-10-20T11:05:00,C7,324024451,spa,,globovision.com,,Spa,,Christian,,,,,,,,,,,,,,,,,,,,UNASUR
178,/Event/324024451/324093208/324065693,324065693,,,,2015-10-20T11:05:00,2015-10-20T12:11:00,,324024451,spa,,hoy.com.ni,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
179,/Event/324024451/324093208/324193794,324193794,,,,2015-10-20T11:05:00,2015-10-20T15:12:00,,324024451,spa,,20minutos.es,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
180,/Event/324024451/324093208/324157520,324157520,SA,PE,C13,2015-10-20T11:05:00,2015-10-20T15:17:00,C19,324024451,spa,,elcomercio.pe,,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
181,/Event/324024451/324093208/324142527,324142527,SA,PY,C13,2015-10-20T11:05:00,2015-10-20T15:32:00,C20,324024451,spa,Conservative,abc.com.py,ChatGPT,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,SATB,
182,/Event/324024451/324093208/324154939,324154939,EU,ES,C14,2015-10-20T11:05:00,2015-10-20T15:48:00,C2,324024451,spa,,elmundo.es,,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,EU,NATO
183,/Event/324024451/324093208/324149224,324149224,EU,ES,C14,2015-10-20T11:05:00,2015-10-20T15:49:00,C2,324024451,spa,,expansion.com,,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,EU,NATO
184,/Event/324024451/324093208/324155187,324155187,,PA,C19,2015-10-20T11:05:00,2015-10-20T16:04:00,C4,324024451,spa,Center,telemetro.com,ChatGPT,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
185,/Event/324024451/324093208/324156715,324156715,,,,2015-10-20T11:05:00,2015-10-20T16:08:00,,324024451,spa,,diariovasco.com,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
186,/Event/324024451/324093208/324217447,324217447,,,,2015-10-20T11:05:00,2015-10-20T16:55:00,,324024451,spa,,diariodenavarra.es,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
187,/Event/324024451/324093208/324181804,324181804,,,,2015-10-20T11:05:00,2015-10-20T17:19:00,,324024451,spa,,eleconomista.es,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
188,/Event/324024451/324093208/324220409,324220409,EU,ES,C14,2015-10-20T11:05:00,2015-10-20T17:45:00,C2,324024451,spa,,noticias.terra.com.ar,,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,EU,NATO
189,/Event/324024451/324093208/324220405,324220405,,USA,C4,2015-10-20T11:05:00,2015-10-20T18:06:00,C2,324024451,spa,,diariolasamericas.com,,Eng,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,NAFTA,NATO
190,/Event/324024451/324093208/324220404,324220404,EU,ES,C14,2015-10-20T11:05:00,2015-10-20T18:07:00,C2,324024451,spa,,lavanguardia.com,,Spa,,Christian,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,EU,NATO
191,/Event/324024451/324093208/324220401,324220401,,,,2015-10-20T11:05:00,2015-10-20T18:09:00,,324024451,spa,,es.noticias.yahoo.com,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
192,/Event/324024451/324093208/324210659,324210659,,,,2015-10-20T11:05:00,2015-10-20T18:21:00,,324024451,spa,,cadenaser.com,,,,,166.0,87.0,167.0,167.0,97.0,12.0,100.0,167.0,96.0,16.0,119.0,73.0,41.0,136.0,81.0,151.0,60.0,76.0,,
193,/Event/324024451/324118798,324118798,,USA,C4,2015-10-20T10:18:00,2015-10-20T11:14:00,C2,324024451,eng,,njherald.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
194,/Event/324024451/324118798/324069656,324069656,EU,LU,,2015-10-20T11:14:00,2015-10-20T12:08:00,,324024451,spa,,publimetro.com.mx,,Fre,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,EU,NATO
195,/Event/324024451/324118798/324106601,324106601,,USA,C4,2015-10-20T11:14:00,2015-10-20T13:28:00,C2,324024451,eng,,philly.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
196,/Event/324024451/324118798/324131461,324131461,,,,2015-10-20T11:14:00,2015-10-20T15:02:00,,324024451,eng,,gorgenewscenter.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
197,/Event/324024451/324118798/324145777,324145777,,,,2015-10-20T11:14:00,2015-10-20T15:32:00,,324024451,eng,,kvnf.org,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
198,/Event/324024451/324118798/324172196,324172196,,,,2015-10-20T11:14:00,2015-10-20T15:32:00,,324024451,eng,,kmuw.org,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
199,/Event/324024451/324118798/324170401,324170401,,,,2015-10-20T11:14:00,2015-10-20T16:46:00,,324024451,eng,,kpbs.org,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
200,/Event/324024451/324118798/324258841,324258841,,USA,C4,2015-10-20T11:14:00,2015-10-20T20:45:00,C2,324024451,eng,,dailyrepublic.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
201,/Event/324024451/324118798/324333258,324333258,,USA,C4,2015-10-20T11:14:00,2015-10-20T21:49:00,C2,324024451,eng,,sacbee.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
202,/Event/324024451/324118798/324021098,324021098,,USA,C4,2015-10-20T11:14:00,2015-10-20T22:49:00,C2,324024451,eng,,businessinsider.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
203,/Event/324024451/324118798/324290419,324290419,,USA,C4,2015-10-20T11:14:00,2015-10-20T23:04:00,C2,324024451,eng,,triblive.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
204,/Event/324024451/324118798/324328117,324328117,AS,JP,C1,2015-10-20T11:14:00,2015-10-20T23:11:00,C3,324024451,eng,Center,japantimes.co.jp,ChatGPT,,,Irreligion,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
205,/Event/324024451/324118798/324295374,324295374,,,,2015-10-20T11:14:00,2015-10-20T23:17:00,,324024451,eng,,twincities.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
206,/Event/324024451/324118798/324256128,324256128,,,,2015-10-20T11:14:00,2015-10-21T00:05:00,,324024451,eng,,wbez.org,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
207,/Event/324024451/324118798/324346326,324346326,,USA,C4,2015-10-20T11:14:00,2015-10-21T00:49:00,C2,324024451,eng,,pressherald.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
208,/Event/324024451/324118798/324353955,324353955,,USA,C4,2015-10-20T11:14:00,2015-10-21T03:42:00,C2,324024451,eng,,spokesman.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
209,/Event/324024451/324118798/324419299,324419299,,USA,C4,2015-10-20T11:14:00,2015-10-21T04:38:00,C2,324024451,eng,,denverpost.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
210,/Event/324024451/324118798/324369551,324369551,AS,ID,C18,2015-10-20T11:14:00,2015-10-21T04:42:00,C18,324024451,eng,Center-left,thejakartapost.com,https:en.wikipedia.orgwikiThe_Jakarta_Post,,,Muslim,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,ASEAN,
211,/Event/324024451/324118798/324467187,324467187,,,,2015-10-20T11:14:00,2015-10-21T06:03:00,,324024451,eng,,postbulletin.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
212,/Event/324024451/324118798/324467173,324467173,,USA,C4,2015-10-20T11:14:00,2015-10-21T07:32:00,C2,324024451,eng,,arkansasonline.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
213,/Event/324024451/324118798/324616459,324616459,,USA,C4,2015-10-20T11:14:00,2015-10-21T16:35:00,C2,324024451,eng,,kurv.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
214,/Event/324024451/324118798/324995267,324995267,AS,QA,C19,2015-10-20T11:14:00,2015-10-22T13:39:00,C9,324024451,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,Ara,AL,Muslim,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
215,/Event/324024451/324084363,324084363,,,,2015-10-20T10:18:00,2015-10-20T12:59:00,,324024451,spa,,diariodecadiz.es,,,,,,,,,,,,,,,,,,,,,,,,
216,/Event/324024451/324084363/324182052,324182052,EU,ES,C14,2015-10-20T12:59:00,2015-10-20T15:55:00,C2,324024451,spa,,abc.es,,Spa,,Christian,,,,,,,,,,,,,,,,,,,EU,NATO
217,/Event/324024451/324084363/324905143,324905143,,,,2015-10-20T12:59:00,2015-10-22T09:38:00,,324024451,por,,noticias.uol.com.br,,,,,,,,,,,,,,,,,,,,,,,,
218,/Event/324024451/324090583,324090583,,,,2015-10-20T10:18:00,2015-10-20T13:02:00,,324024451,eng,,sputniknews.com,,,,,,,,,,,,,,,,,,,,,,,,
219,/Event/324024451/324090583/324230658,324230658,,,,2015-10-20T13:02:00,2015-10-20T19:02:00,,324024451,eng,,focus-fen.net,,,,,,,,,,,,,,,,,,,,,,,,
220,/Event/324024451/324090583/324913816,324913816,,USA,C4,2015-10-20T13:02:00,2015-10-22T07:05:00,C2,324024451,eng,,tulsaworld.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
221,/Event/324024451/324090583/325208323,325208323,,,,2015-10-20T13:02:00,2015-10-23T00:32:00,,324024451,por,,diariodepernambuco.com.br,,,,,,,,,,,,,,,,,,,,,,,,
222,/Event/324024451/324143118,324143118,AS,PK,C20,2015-10-20T10:18:00,2015-10-20T15:34:00,C5,324024451,eng,,thefrontierpost.com,,,,Muslim,,,,,,,,,,,,,,,,,,,,
223,/Event/324024451/324143118/324184009,324184009,SA,AR,C14,2015-10-20T15:34:00,2015-10-20T16:51:00,C19,324024451,spa,Center-right,clarin.com,ChatGPT,Spa,,Christian,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,SATB,
224,/Event/324024451/324143118/324724709,324724709,EU,UK,C4,2015-10-20T15:34:00,2015-10-21T10:47:00,C2,324024451,eng,,bbc.com,,Eng,,Christian,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,NATO
225,/Event/324024451/324143118/325184319,325184319,,,,2015-10-20T15:34:00,2015-10-22T22:54:00,,324024451,por,,correiodopovo.com.br,,,,,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,,
226,/Event/324024451/324143118/326172695,326172695,EU,PT,C13,2015-10-20T15:34:00,2015-10-23T17:42:00,C2,324024451,por,Center-left,publico.pt,ChatGPT,Por,,Christian,129.0,140.0,102.0,118.0,124.0,14.0,0.0,96.0,119.0,50.0,124.0,50.0,166.0,120.0,55.0,149.0,123.0,70.0,EU,NATO
227,/Event/324024451/324174727,324174727,AF,NG,C12,2015-10-20T10:18:00,2015-10-20T16:59:00,C5,324024451,eng,,ngrguardiannews.com,,,AU,Muslim,,,,,,,,,,,,,,,,,,,AfCFTA,
228,/Event/324024451/324174727/324218692,324218692,AS,PH,C18,2015-10-20T16:59:00,2015-10-20T18:02:00,C18,324024451,eng,Center-right,philstar.com,ChatGPT,,,Christian,146.0,136.0,125.0,132.0,157.0,30.0,84.0,123.0,132.0,13.0,138.0,60.0,129.0,106.0,80.0,153.0,84.0,55.0,ASEAN,
229,/Event/324024451/324174727/324835270,324835270,EU,UK,C4,2015-10-20T16:59:00,2015-10-22T05:36:00,C2,324024451,eng,,uk.reuters.com,,Eng,,Christian,146.0,136.0,125.0,132.0,157.0,30.0,84.0,123.0,132.0,13.0,138.0,60.0,129.0,106.0,80.0,153.0,84.0,55.0,,NATO
230,/Event/324024451/324174727/325210207,325210207,,,,2015-10-20T16:59:00,2015-10-23T00:28:00,,324024451,por,,jconline.ne10.uol.com.br,,,,,146.0,136.0,125.0,132.0,157.0,30.0,84.0,123.0,132.0,13.0,138.0,60.0,129.0,106.0,80.0,153.0,84.0,55.0,,
231,/Event/324024451/324195950,324195950,AS,TW,C16,2015-10-20T10:18:00,2015-10-20T17:59:00,C2,324024451,eng,,chinapost.com.tw,,,,Folk religion,,,,,,,,,,,,,,,,,,,,
232,/Event/324024451/324195950/324572478,324572478,EU,UK,C4,2015-10-20T17:59:00,2015-10-21T13:45:00,C2,324024451,eng,,christiantoday.com,,Eng,,Christian,12.0,16.0,7.0,20.0,4.0,17.0,49.0,23.0,31.0,93.0,34.0,45.0,73.0,26.0,58.0,4.0,44.0,69.0,,NATO
233,/Event/324024451/324270102,324270102,EU,UK,C4,2015-10-20T10:18:00,2015-10-20T20:45:00,C2,324024451,eng,,uk.reuters.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,,NATO
234,/Event/324024451/324270102/324419283,324419283,EU,UK,C4,2015-10-20T20:45:00,2015-10-21T02:38:00,C2,324024451,eng,,reuters.com,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,NATO
235,/Event/324024451/324270102/324514197,324514197,EU,UK,C4,2015-10-20T20:45:00,2015-10-21T12:25:00,C2,324024451,eng,,bbc.com,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,,NATO
236,/Event/324024451/324270102/324636573,324636573,,USA,C4,2015-10-20T20:45:00,2015-10-21T17:37:00,C2,324024451,eng,,latimes.com,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,NATO
237,/Event/324024451/324290397,324290397,,USA,C4,2015-10-20T10:18:00,2015-10-20T23:04:00,C2,324024451,eng,,reliefweb.int,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
238,/Event/324024451/324290397/324724708,324724708,,USA,C4,2015-10-20T23:04:00,2015-10-21T12:47:00,C2,324024451,eng,,salon.com,,Eng,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,NATO
239,/Event/324024451/324384141,324384141,EU,BE-FR-UK-9 more,,2015-10-20T10:18:00,2015-10-21T05:29:00,,324024451,eng,,euractiv.com,,Fre,,Christian,,,,,,,,,,,,,,,,,,,EU,NATO
240,/Event/324024451/324384141/324649417,324649417,,,,2015-10-21T05:29:00,2015-10-21T17:52:00,,324024451,por,,noticias.r7.com,,,,,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,,
241,/Event/324024451/324384141/324762520,324762520,EU,IE,C4,2015-10-21T05:29:00,2015-10-22T00:07:00,C2,324024451,eng,,irishexaminer.com,,Eng,,Christian,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,EU,
242,/Event/324024451/324384141/325051426,325051426,,,,2015-10-21T05:29:00,2015-10-22T16:05:00,,324024451,por,,extra.globo.com,,,,,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,,
243,/Event/324024451/324384141/325442282,325442282,,,,2015-10-21T05:29:00,2015-10-23T13:42:00,,324024451,por,,jconline.ne10.uol.com.br,,,,,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,,
244,/Event/324024451/324384141/325519416,325519416,,,,2015-10-21T05:29:00,2015-10-23T17:38:00,,324024451,por,,diariodepernambuco.com.br,,,,,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,,
245,/Event/324024451/324384141/325534785,325534785,SA,BR,C14,2015-10-21T05:29:00,2015-10-23T18:01:00,C19,324024451,por,,oglobo.globo.com,,Por,,Christian,27.0,15.0,25.0,16.0,18.0,75.0,57.0,11.0,18.0,82.0,17.0,54.0,35.0,10.0,65.0,30.0,23.0,94.0,SATB,
246,/Event/324024451/324407446,324407446,EU,DE,C5,2015-10-20T10:18:00,2015-10-21T06:36:00,C2,324024451,eng,,dw.com,,Ger,,Christian,,,,,,,,,,,,,,,,,,,EU,NATO
247,/Event/324024451/324407446/324586894,324586894,EU,RS,C16,2015-10-21T06:36:00,2015-10-21T08:28:00,C4,324024451,eng,,b92.net,,,,Christian,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
248,/Event/324024451/324407446/324486090,324486090,,,,2015-10-21T06:36:00,2015-10-21T11:08:00,,324024451,por,,noticias.uol.com.br,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
249,/Event/324024451/324407446/326074700,326074700,,,,2015-10-21T06:36:00,2015-10-25T15:22:00,,324024451,eng,,sta.si,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
250,/Event/324024451/324437061,324437061,AS,QA,C19,2015-10-20T10:18:00,2015-10-21T08:41:00,C9,324024451,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,Ara,AL,Muslim,,,,,,,,,,,,,,,,,,,,
251,/Event/324024451/324437061/325070894,325070894,,,,2015-10-21T08:41:00,2015-10-22T10:56:00,,324024451,por,,noticias.terra.com.br,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
252,/Event/324024451/324437061/325541523,325541523,,,,2015-10-21T08:41:00,2015-10-23T18:43:00,,324024451,por,,extra.globo.com,,,,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,
253,/Event/324024451/324452421,324452421,,USA,C4,2015-10-20T10:18:00,2015-10-21T09:18:00,C2,324024451,eng,,bloomberg.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
254,/Event/324024451/324500180,324500180,,,,2015-10-20T10:18:00,2015-10-21T11:45:00,,324024451,por,,economico.sapo.pt,,,,,,,,,,,,,,,,,,,,,,,,
255,/Event/324024451/324500180/325307578,325307578,AF,CV,C10,2015-10-21T11:45:00,2015-10-23T06:59:00,,324024451,por,,expressodasilhas.sapo.cv,,Por,,Muslim,,,,,,,,,,,,,,,,,,,AfCFTA,
256,/Event/324024451/324500247,324500247,EU,UK,C4,2015-10-20T10:18:00,2015-10-21T11:46:00,C2,324024451,eng,Center-left,dailymail.co.uk,ChatGPT,Eng,,Christian,,,,,,,,,,,,,,,,,,,,NATO
257,/Event/324024451/324500247/324866674,324866674,,USA,C4,2015-10-21T11:46:00,2015-10-21T20:24:00,C2,324024451,eng,,pjstar.com,,Eng,,Christian,15.0,14.0,10.0,15.0,34.0,89.0,69.0,10.0,9.0,51.0,12.0,66.0,22.0,17.0,35.0,21.0,15.0,35.0,NAFTA,NATO
258,/Event/324024451/324504154,324504154,AS,IN,C18,2015-10-20T10:18:00,2015-10-21T11:57:00,C17,324024451,eng,,thehindu.com,,,,Hindu,,,,,,,,,,,,,,,,,,,,
259,/Event/324024451/324633200,324633200,AS,IN,C18,2015-10-20T10:18:00,2015-10-21T17:04:00,C17,324024451,eng,,economictimes.indiatimes.com,,,,Hindu,,,,,,,,,,,,,,,,,,,,
260,/Event/324024451/324649854,324649854,AS,TW,C16,2015-10-20T10:18:00,2015-10-21T18:14:00,C2,324024451,eng,,chinapost.com.tw,,,,Folk religion,,,,,,,,,,,,,,,,,,,,
261,/Event/324024451/324879342,324879342,,,,2015-10-20T10:18:00,2015-10-22T08:04:00,,324024451,eng,,news.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
262,/Event/324024451/324899054,324899054,AS,IN,C18,2015-10-20T10:18:00,2015-10-22T09:21:00,C17,324024451,eng,Center-left,indianexpress.com,ChatGPT,,,Hindu,,,,,,,,,,,,,,,,,,,,
263,/Event/324028361,324028361,,,,2015-10-20T10:18:00,2015-10-20T10:18:00,,0,eng,,news.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
264,/Event/324028361/324086334,324086334,,,,2015-10-20T10:18:00,2015-10-20T10:21:00,,324028361,eng,,theatlantic.com,,,,,,,,,,,,,,,,,,,,,,,,
265,/Event/324028361/324086334/324067339,324067339,,,,2015-10-20T10:21:00,2015-10-20T11:50:00,,324028361,spa,,larazon.es,,,,,,,,,,,,,,,,,,,,,,,,
266,/Event/324028361/324086334/324068339,324068339,,,,2015-10-20T10:21:00,2015-10-20T12:16:00,,324028361,eng,,tol.org,,,,,,,,,,,,,,,,,,,,,,,,
267,/Event/324028361/324030488,324030488,,USA,C4,2015-10-20T10:18:00,2015-10-20T10:27:00,C2,324028361,spa,,hosted.ap.org,,Eng,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,NATO
268,/Event/324028361/324030488/324149044,324149044,,,,2015-10-20T10:27:00,2015-10-20T15:36:00,,324028361,eng,,en.dalje.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
269,/Event/324028361/324034664,324034664,EU,UK,C4,2015-10-20T10:18:00,2015-10-20T10:31:00,C2,324028361,eng,,uk.reuters.com,,Eng,,Christian,,,,,,,,,,,,,,,,,,,,NATO
